name,image
오페리손정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427135487800038
자이가드연질캡슐0.5밀리그램(두타스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427135487800041
아시크라정375mg(아목시실린수화물·클라불란산칼륨(2:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427117331100146
라비파정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153944523549200049
라비파정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153944523549200043
오메플정20mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsMO
오메플정40mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bx2
실루로신캡슐4밀리그램(실로도신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427049111000109
아스트로달캡슐100밀리그램(테모졸로미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427158517500047
아스트로달캡슐20밀리그램(테모졸로미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427158517500044
리메부틴정(트리메부틴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427723389300085
익수알벤졸정(알벤다졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400063
아르기정(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500199
튜톨정800밀리그램(에탐부톨염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500179
세비텐션정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100033
세비텐션정5/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400098
자누글립정100밀리그램(시타글립틴인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200192
세비텐션정5/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147929935910500124
자누믹스정50/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200185
글라딘정2밀리그램(이르소글라딘말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600034
알레난정(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400197
하이살탄정8mg(칸데사르탄실렉세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148704243937000166
하이살탄플러스정16/12.5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426894527600026
아르바정20mg(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0fe
크레스반정20mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154272840543600037
크레스반정10mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154272840543600046
목시플로정400밀리그램(목시플록사신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400031
아세렌캡슐25밀리그램(디아세레인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400025
경남징코신정120mg(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426450252900139
페인엔젤이부연질캡슐(이부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426893625400163
유칼린정(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600007
아크란정625밀리그램(아목시실린수화물·클라불란산칼륨(4:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426891918100084
아크란정375밀리그램(아목시실린수화물·묽은클라불란산칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426891918100064
코프심정(세프포독심프록세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426872668200193
사로프람정10mg(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427935897900030
클래팍신정500mg(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200039
퀵센연질캡슐(나프록센),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700127
프라콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800186
프라코프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800189
프라코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426841854900199
프로빌연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700130
리드펜플러스연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154596854345600173
대웅알렌드로네이트디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426892653100033
콩브럭정2.5밀리그램(비소프롤롤푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700157
세바타캡슐30밀리그램(둘록세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604293243500019
네메올정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674136277000070
세바타캡슐60밀리그램(둘록세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604293243500025
네메올정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DWOr
퀵코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000136
퀵플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000154
퀵콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000133
스피틴정10밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427921494800074
동광둘록세틴캡슐30밀리그램(둘록세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800060
동광둘록세틴캡슐60밀리그램(둘록세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800065
일양나프록센나트륨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426892653100090
티옥산에이치알정600밀리그램(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200177
에이프로젠라베프라졸정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3FiPr
에이프로젠로수바스타틴칼슘정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncSX
옥티란정(옥틸로늄브롬화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427495507700013
펜클리어정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700045
글로세푸록심정(세푸록심악세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONwkm
올로디핀정5/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6JIo
올로디핀정5/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6JI0
뉴본정50단위(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427488705800175
휴자틴정150mg(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769079471500047
휴메틴정(시메티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsQn
휴나졸캡슐50mg(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700100
프로세틴캡슐20mg(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426916994200182
크린탈정(아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100073
씨팍신정250밀리그램(시프로플록사신염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900174
유니콕스캡슐7.5밀리그램(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317963768200115
바이큐어정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000127
플루코팜정150밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeCW-qA601
바이큐어정1밀리그램(엔테카비르)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000134
리세린정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669967673500184
안타빌정1밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000095
안타빌정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000098
오로친에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427111861600155
바라크로스정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300078
바라크로스정1밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300084
레보티진정(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300166
듀록정300밀리그램(히드록시클로로퀸황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148431482598100014
바넥신정80밀리그램(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v3vF
송하나이트당의정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427790536200109
레모나씨플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427106970700134
아로나민실버프리미엄정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400092
맥스디800연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900076
맥스디1000연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900079
테넬리아정20밀리그램(테네리글립틴브롬화수소산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000011
하이잘탄플러스프로정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400086
카듀엣정5mg/40mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_xmK9Ifil
엔테크루드정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300150
엔테크루드정1.0밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300156
에로스트-에이정(건조레드클로버엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900158
아토젯정10/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVzhGcz6Tl
아토젯정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVzhGcz6U5
아토젯정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVzhGcz6UQ
아토젯정10/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVzhGcz6Um
로페인캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400086
팜시어정(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669962846300061
유니브렉스캡슐(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000145
자이리스정5mg(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427016107500137
자이리스정20mg(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427005120400054
유틸린정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669837843700003
콕스2캡슐(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153754440691500021
인벨라정(세벨라머탄산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYUX
셀티스셀자탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100140
셀리손정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427005120400127
알도셉트구강붕해필름5밀리그램(도네페질염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900092
알도셉트구강붕해필름10밀리그램(도네페질염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900089
고나스정6mg(독세핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MncJAM5klR
고나스정3mg(독세핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MncJAM5km1
피엠지록소프로펜정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Mmw
타르신캡슐1밀리그램(타크로리무스수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MZmMwzxw0i
가바킹캡슐300mg(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000075
아토로틴정(아토르바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426720602900056
세스무탄정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426747691200076
세스무탄정10/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426747691200070
세스무탄정5/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426747691200073
위넥스지정10/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426772050300087
다글리정(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426754046000191
올고탄플러스정20/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426538213500005
경보라베프라졸정20mg(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426768452000017
그루리스엠정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426760981500072
세니틸정(아세틸-L-카르니틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426754046000170
가바스틸캡슐300mg(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426760981500124
아드린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426707491600144
에이알비-에스정10밀리그램(올메사탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148704361517400146
에이알비-에스정20밀리그램(올메사탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148704361517400140
자니드캡슐(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723228746300009
유로피나정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200009
산크만정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427858033600185
투가드연질캡슐(옥수수불검화정량추출물)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426779838000116
유유레보세티리진염산염정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426723414000069
사이펀정(배농산급탕),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285645249800011
스웰캡슐(당귀수산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427743488900135
엑스패럴정5mg/80mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152734921040200155
레보세트린정(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426742408200113
바소빅스정(클로피도그렐황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426760981500057
모비록캄캡슐7.5mg(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000065
보령바이오아스트릭스캡슐100밀리그램(아스피린장용과립),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900105
스피틴정20밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427921494800080
라베파정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900077
라베파정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900067
레비스타정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900194
가토젠정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600056
로스타젠정10밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRqI
뉴젠포지정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900092
로스타젠정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRqm
뉴젠포지정5/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900101
알파리포정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426889104800199
쾌락스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426892653100125
오베플루캡슐(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000007
뉴스토정10mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426896770200049
뉴토르정20밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426896770200036
넥시프라정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426916994200062
넥시프라정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426916994200068
타겐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427343933600011
싸이프로신정250mg(시프로플록사신염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426896770200168
에소메칸정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900120
에소메칸정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v11l
프라섹캡슐(오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427567771100054
오케이코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426895558100030
오케이코프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426895558100045
오케이콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426895558100017
소프란캡슐30밀리그램(란소프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426697439100136
푸르나캡슐(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600055
에미손정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300072
파나리드정5밀리그램(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153676684705500027
자디앙정10밀리그램(엠파글리플로진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700048
자디앙정25밀리그램(엠파글리플로진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700052
디아젠캡슐(디아세레인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFMQ
칼리젠정(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900083
로카탄정100mg(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400060
글루세라서방정500mg(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031353831000098
아세민정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6MjO
라딘큐정(라니티딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426806030600179
화일록시트로마이신정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6RMR
해그린캡슐(아세틸시스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426837868200128
실로타졸정(실로스타졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428071610700096
아리디정10밀리그램(아리피프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723224913900113
아베린멕스서방정2/500mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426832242900076
맥스케어베타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426827284100139
트루패스정4밀리그램(실로도신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000087
트로버정200밀리그램(건조레드클로버엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000047
라니딘정75mg(라니티딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000140
라니린에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800180
시미도나정(서양승마60%에탄올건조엑스(4.5-8.5→1)·포비돈혼합물(3:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829642896200018
탐스서방정(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000101
예향정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000069
세비텍정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800161
세비텍정5/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900084
세비텍정5/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900107
씨엔큐플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300024
넥스파정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300052
넥스파정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300047
세비원정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152051582870100141
모드나캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400059
리메드정2mg(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZU-n
플루란캡슐(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426904094800032
휴트민서방정(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769484199600000
쎌빅캡슐(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300129
나노민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000182
알콕시아정30밀리그램(에토리콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVzhGcz6TQ
드림수연질캡슐25mg(디펜히드라민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400066
니자딘캡슐150mg(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsJ3
글로실린정375mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000180
글로실린정625mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000186
유콕스캡슐200밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100036
에비시펜정(라록시펜염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153123130803700047
카버락틴정0.25mg(카베르골린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100046
자이그라구강붕해필름50mg(실데나필시트르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426784712300090
카버락틴정1mg(카베르골린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669962846200018
타쎄바정100밀리그램(엘로티닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795410353100133
알피로자정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000013
라팡노즈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100062
라팡콜드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100084
일양아토르바스타틴정10밀리그램(아토르바스타틴칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N1jUNxrVtc
셀콕스캡슐200밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426564858700130
에스라졸정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000124
에스라졸정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000121
테넬리아엠서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765867288000124
테넬리아엠서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723232496800187
불티움구강붕해필름5밀리그램(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100131
셀록스캡슐(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000130
인코라민스페셜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000095
뉴로가바캡슐(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaFWH1DayF
기넥플로정(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600102
리피엔정10밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4Brc
액토피스정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777804344600144
트리멘정(트리메부틴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400075
리피엔정20밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4Bsu
에페신SR정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWXhq8Y5Ys
투콕시브캡슐200mg(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723236477800093
셀시브캡슐200밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100188
지-비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427785474000140
볼리브리스정10밀리그램(암브리센탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400044
볼리브리스정5밀리그램(암브리센탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400041
